timestamp,x,y,z
1773712758906.934,0.0,0.0,0.0
1773712758923.7253,0.0,0.0,0.0
1773712758940.476,0.0,0.0,0.0
1773712758957.2927,0.0,0.0,0.0
1773712758974.11,0.0,0.0,0.0
1773712758990.849,0.0,0.0,0.0
1773712759007.6812,0.0,0.0,0.0
1773712759024.4658,0.0,0.0,0.0
1773712759041.235,0.0,0.0,0.0
1773712759058.1743,0.0,0.0,0.0
1773712759074.8245,0.0,0.0,0.0
1773712759091.6528,0.0,0.0,0.0
1773712759108.4854,0.0,0.0,0.0
1773712759125.3691,0.0,0.0,0.0
1773712759142.052,0.0,0.0,0.0
1773712759158.818,0.0,0.0,0.0
1773712759175.6797,0.0,0.0,0.0
1773712759192.4272,0.0,0.0,0.0
1773712759209.428,0.0,0.0,0.0
1773712759226.0818,0.0,0.0,0.0
1773712759242.889,0.0,0.0,0.0
1773712759259.7068,0.0,0.0,0.0
1773712759276.544,0.0,0.0,0.0
1773712759293.2473,0.0,0.0,0.0
1773712759310.0188,0.0,0.0,0.0
1773712759326.848,0.0,0.0,0.0
1773712759343.626,0.0,0.0,0.0
1773712759360.602,0.0,0.0,0.0
1773712759377.222,0.0,0.0,0.0
1773712759394.0408,0.0,0.0,0.0
1773712759410.994,0.0,0.0,0.0
1773712759427.61,0.0,0.0,0.0
1773712759444.4128,0.0,0.0,0.0
1773712759461.3538,0.0,0.0,0.0
1773712759478.0164,0.0,0.0,0.0
1773712759494.807,0.0,0.0,0.0
1773712759511.716,0.0,0.0,0.0
1773712759528.3792,0.0,0.0,0.0
1773712759545.3235,0.0,0.0,0.0
1773712759562.0583,0.0,0.0,0.0
1773712759578.7551,0.0,0.0,0.0
1773712759595.6934,0.0,0.0,0.0
1773712759612.3552,0.0,0.0,0.0
1773712759629.1748,0.0,0.0,0.0
1773712759646.112,0.0,0.0,0.0
1773712759662.7532,0.0,0.0,0.0
1773712759679.7148,0.0,0.0,0.0
1773712759696.392,0.0,0.0,0.0
1773712759713.2344,0.0,0.0,0.0
1773712759730.0068,0.0,0.0,0.0
1773712759746.944,0.0,0.0,0.0
1773712759763.7637,0.0,0.0,0.0
1773712759780.4834,0.0,0.0,0.0
1773712759797.1963,0.0,0.0,0.0
1773712759814.0576,0.0,0.0,0.0
1773712759830.81,0.0,0.0,0.0
1773712759847.59,0.0,0.0,0.0
1773712759864.3557,0.0,0.0,0.0
1773712759881.1501,0.0,0.0,0.0
1773712759898.016,0.0,0.0,0.0
1773712759914.898,0.0,0.0,0.0
1773712759931.7297,0.0,0.0,0.0
1773712759948.3171,0.0,0.0,0.0
1773712759965.1917,0.0,0.0,0.0
1773712759981.9668,0.0,0.0,0.0
1773712759998.8308,0.0,0.0,0.0
1773712760015.6396,0.0,0.0,0.0
1773712760032.3884,0.0,0.0,0.0
1773712760049.5398,0.0,0.0,0.0
1773712760065.943,0.0,0.0,0.0
1773712760082.7148,0.0,0.0,0.0
1773712760099.527,0.0,0.0,0.0
1773712760116.434,0.0,0.0,0.0
1773712760133.2393,0.0,0.0,0.0
